Data source record id,NCBI tax id,BioSample,BioProject,Data source organism name,NCBI scientific name,RDP taxa,Data source lineage,NCBI taxonomic lineage,RDP taxonomic lineage,basecount,16S gene count,23S gene count,tRNA gene count,Curator,Evidence,Note,References,rrnDB version
GCF_001484725.1,1341692,SAMN03956958,PRJNA224116,Clostridium autoethanogenum DSM 10061,Clostridium autoethanogenum DSM 10061,Clostridium sensu stricto (genus),NA,NA,Bacteria|domain; Bacillota|phylum; Clostridia|class; Eubacteriales|order; Clostridiaceae 1|family; Clostridium sensu stricto|genus,NA,9,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001499615.1,446692,SAMEA2738517,PRJNA224116,Acetobacter senegalensis,Acetobacter senegalensis,Acetobacter (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Alphaproteobacteria|class; Rhodospirillales|order; Acetobacteraceae|family; Acetobacter|genus,NA,5,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001499655.1,389348,SAMEA3539726,PRJNA224116,Candidatus Protochlamydia naegleriophila,Candidatus Protochlamydia naegleriophila,Parachlamydia (genus),NA,NA,Bacteria|domain; Chlamydiota|phylum; Chlamydiia|class; Chlamydiales|order; Parachlamydiaceae|family; Parachlamydia|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001507645.1,1411621,SAMN04325376,PRJNA224116,Hymenobacter sedentarius,Hymenobacter sedentarius,Hymenobacter (genus),NA,NA,Bacteria|domain; Bacteroidota|phylum; Cytophagia|class; Cytophagales|order; Hymenobacteraceae|family; Hymenobacter|genus,NA,3,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001507665.1,1768108,SAMN04325383,PRJNA224116,Deinococcus actinosclerus,Deinococcus actinosclerus,Deinococcus (genus),NA,NA,Bacteria|domain; Deinococcota|phylum; Deinococci|class; Deinococcales|order; Deinococcaceae|family; Deinococcus|genus,NA,3,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001509405.1,2041,SAMN03701813,PRJNA224116,Aeromicrobium erythreum,Aeromicrobium erythreum,Aeromicrobium (genus),NA,NA,Bacteria|domain; Actinomycetota|phylum; Actinobacteria|class; Propionibacteriales|order; Nocardioidaceae|family; Aeromicrobium|genus,NA,2,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001513745.1,430531,SAMN04196784,PRJNA224116,Burkholderia humptydooensis,Burkholderia humptydooensis,Burkholderia (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Betaproteobacteria|class; Burkholderiales|order; Burkholderiaceae|family; Burkholderia|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001518835.1,83655,SAMN04158503,PRJNA224116,Leclercia adecarboxylata,Leclercia adecarboxylata,Enterobacter (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Enterobacterales|order; Enterobacteriaceae|family; Enterobacter|genus,NA,8,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001523745.2,1385591,SAMN03449221,PRJNA224116,Burkholderia mayonis,Burkholderia mayonis,Burkholderia (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Betaproteobacteria|class; Burkholderiales|order; Burkholderiaceae|family; Burkholderia|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001524445.2,1637837,SAMN03449267,PRJNA224116,Burkholderia savannae,Burkholderia savannae,Burkholderia (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Betaproteobacteria|class; Burkholderiales|order; Burkholderiaceae|family; Burkholderia|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001534645.1,2906076,SAMN04386100,PRJNA224116,Flavobacterium covae,Flavobacterium covae,Flavobacterium (genus),NA,NA,Bacteria|domain; Bacteroidota|phylum; Flavobacteriia|class; Flavobacteriales|order; Flavobacteriaceae|family; Flavobacterium|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001534665.1,634113,SAMN04338047,PRJNA224116,Candidatus Arsenophonus lipoptenae,Candidatus Arsenophonus lipoptenae,Arsenophonus (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Enterobacterales|order; Morganellaceae|family; Arsenophonus|genus,NA,1,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001535545.1,456163,SAMN04387723,PRJNA224116,Thermus parvatiensis,Thermus parvatiensis,Thermus (genus),NA,NA,Bacteria|domain; Deinococcota|phylum; Deinococci|class; Thermales|order; Thermaceae|family; Thermus|genus,NA,2,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001542625.1,68214,SAMN04375936,PRJNA224116,Streptomyces griseochromogenes,Streptomyces griseochromogenes,Streptomyces (genus),NA,NA,Bacteria|domain; Actinomycetota|phylum; Actinobacteria|class; Streptomycetales|order; Streptomycetaceae|family; Streptomyces|genus,NA,6,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001543105.1,87541,SAMN04419111,PRJNA224116,Aerococcus christensenii,Aerococcus christensenii,Aerococcus (genus),NA,NA,Bacteria|domain; Bacillota|phylum; Bacilli|class; Lactobacillales|order; Aerococcaceae|family; Aerococcus|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001543145.1,119206,SAMN04419112,PRJNA224116,Aerococcus sanguinicola,Aerococcus sanguinicola,Aerococcus (genus),NA,NA,Bacteria|domain; Bacillota|phylum; Bacilli|class; Lactobacillales|order; Aerococcaceae|family; Aerococcus|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001543175.1,1376,SAMN04419113,PRJNA224116,Aerococcus urinae,Aerococcus urinae,Aerococcus (genus),NA,NA,Bacteria|domain; Bacillota|phylum; Bacilli|class; Lactobacillales|order; Aerococcaceae|family; Aerococcus|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001543205.1,51665,SAMN04419114,PRJNA224116,Aerococcus urinaeequi,Aerococcus urinaeequi,Aerococcus (genus),NA,NA,Bacteria|domain; Bacillota|phylum; Bacilli|class; Lactobacillales|order; Aerococcaceae|family; Aerococcus|genus,NA,5,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001543245.1,128944,SAMN04419115,PRJNA224116,Aerococcus urinaehominis,Aerococcus urinaehominis,Aerococcus (genus),NA,NA,Bacteria|domain; Bacillota|phylum; Bacilli|class; Lactobacillales|order; Aerococcaceae|family; Aerococcus|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001543285.1,1377,SAMN04419116,PRJNA224116,Aerococcus viridans,Aerococcus viridans,Aerococcus (genus),NA,NA,Bacteria|domain; Bacillota|phylum; Bacilli|class; Lactobacillales|order; Aerococcaceae|family; Aerococcus|genus,NA,7,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001543305.1,1273132,SAMN03256334,PRJNA224116,Liberibacter crescens,Liberibacter crescens,Liberibacter (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Alphaproteobacteria|class; Hyphomicrobiales|order; Rhizobiaceae|family; Liberibacter|genus,NA,3,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001543325.1,1622118,SAMN04299808,PRJNA224116,Lutibacter profundi,Lutibacter profundi,Lutibacter (genus),NA,NA,Bacteria|domain; Bacteroidota|phylum; Flavobacteriia|class; Flavobacteriales|order; Flavobacteriaceae|family; Lutibacter|genus,NA,2,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001544015.1,1555112,SAMD00034894,PRJNA224116,Limnochorda pilosa,Limnochorda pilosa,Limnochorda (genus),NA,NA,Bacteria|domain; Bacillota|phylum; Limnochordia|class; Limnochordales|order; Limnochordaceae|family; Limnochorda|genus,NA,2,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001545095.1,1514105,SAMN04087214,PRJNA224116,Erysipelothrix larvae,Erysipelothrix larvae,Erysipelothrix (genus),NA,NA,Bacteria|domain; Bacillota|phylum; Erysipelotrichia|class; Erysipelotrichales|order; Erysipelotrichaceae|family; Erysipelothrix|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001545155.1,507626,SAMN04281796,PRJNA224116,Halomonas chromatireducens,Halomonas chromatireducens,Halomonas (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Oceanospirillales|order; Halomonadaceae|family; Halomonas|genus,NA,1,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001547735.1,1298851,SAMD00061062,PRJNA224116,Thermosulfidibacter takaii ABI70S6,Thermosulfidibacter takaii ABI70S6,Thermosulfidibacter (genus),NA,NA,Bacteria|domain; Aquificota|phylum; Aquificae|class; Aquificales|order; Aquificales_incertae_sedis|family; Thermosulfidibacter|genus,NA,1,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001547755.1,1303921,SAMD00024725,PRJNA224116,endosymbiont of Bathymodiolus septemdierum str. Myojin knoll,endosymbiont of Bathymodiolus septemdierum str. Myojin knoll,Gammaproteobacteria (class),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class,NA,1,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001547935.1,1435069,SAMD00019582,PRJNA224116,Vibrio tritonius,Vibrio tritonius,Vibrio (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Vibrionales|order; Vibrionaceae|family; Vibrio|genus,NA,11,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001547975.1,2094,SAMD00020876,PRJNA224116,Mycoplasmopsis arginini,Mycoplasmopsis arginini,Metamycoplasma (genus),NA,NA,Bacteria|domain; Mycoplasmatota|phylum; Mollicutes|class; Mycoplasmoidales|order; Metamycoplasmataceae|family; Metamycoplasma|genus,NA,2,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001547995.1,1231624,SAMD00019081,PRJNA224116,Asaia bogorensis NBRC 16594,Asaia bogorensis NBRC 16594,Asaia (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Alphaproteobacteria|class; Rhodospirillales|order; Acetobacteraceae|family; Asaia|genus,NA,5,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001548275.1,1653476,SAMD00039083,PRJNA224116,Caldimicrobium thiodismutans,Caldimicrobium thiodismutans,Caldimicrobium (genus),NA,NA,Bacteria|domain; Thermodesulfobacteriota|phylum; Thermodesulfobacteria|class; Thermodesulfobacteriales|order; Thermodesulfobacteriaceae|family; Caldimicrobium|genus,NA,1,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001552035.1,1311,SAMN04007140,PRJNA224116,Streptococcus agalactiae,Streptococcus agalactiae,Streptococcus (genus),NA,NA,Bacteria|domain; Bacillota|phylum; Bacilli|class; Lactobacillales|order; Streptococcaceae|family; Streptococcus|genus,NA,8,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001553195.1,1117644,SAMN02471767,PRJNA224116,Mycoplasmopsis canis PG 14,Mycoplasmopsis canis PG 14,Mycoplasmopsis (genus),NA,NA,Bacteria|domain; Mycoplasmatota|phylum; Mollicutes|class; Mycoplasmoidales|order; Metamycoplasmataceae|family; Mycoplasmopsis|genus,NA,3,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001553565.1,111015,SAMN04435863,PRJNA224116,Actinomyces radicidentis,Actinomyces radicidentis,Actinomyces (genus),NA,NA,Bacteria|domain; Actinomycetota|phylum; Actinobacteria|class; Actinomycetales|order; Actinomycetaceae|family; Actinomyces|genus,NA,3,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001553605.1,44742,SAMN04435860,PRJNA224116,Desulfovibrio fairfieldensis,Desulfovibrio fairfieldensis,Desulfovibrio (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Deltaproteobacteria|class; Desulfovibrionales|order; Desulfovibrionaceae|family; Desulfovibrio|genus,NA,3,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001553625.1,888061,SAMN04435861,PRJNA224116,Desulfomicrobium orale DSM 12838,Desulfomicrobium orale DSM 12838,Desulfomicrobium (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Deltaproteobacteria|class; Desulfovibrionales|order; Desulfomicrobiaceae|family; Desulfomicrobium|genus,NA,2,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001553955.1,34062,SAMN04435858,PRJNA224116,Moraxella osloensis,Moraxella osloensis,Moraxella (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Pseudomonadales|order; Moraxellaceae|family; Moraxella|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001558255.2,673,SAMN03996327,PRJNA224116,Grimontia hollisae,Grimontia hollisae,Grimontia (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Vibrionales|order; Vibrionaceae|family; Grimontia|genus,NA,9,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001558415.2,676,SAMN03996321,PRJNA224116,Vibrio fluvialis,Vibrio fluvialis,Vibrio (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Vibrionales|order; Vibrionaceae|family; Vibrio|genus,NA,10,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001558775.1,28035,SAMN03996285,PRJNA224116,Staphylococcus lugdunensis,Staphylococcus lugdunensis,Staphylococcus (genus),NA,NA,Bacteria|domain; Bacillota|phylum; Bacilli|class; Caryophanales|order; Staphylococcaceae|family; Staphylococcus|genus,NA,6,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001559015.1,267128,SAMN03653364,PRJNA224116,Sphingopyxis granuli,Sphingopyxis granuli,Sphingopyxis (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Alphaproteobacteria|class; Sphingomonadales|order; Sphingomonadaceae|family; Sphingopyxis|genus,NA,1,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001561955.1,991789,SAMN04437875,PRJNA224116,Anaerotignum propionicum DSM 1682,Anaerotignum propionicum DSM 1682,Anaerotignum (genus),NA,NA,Bacteria|domain; Bacillota|phylum; Clostridia|class; Eubacteriales|order; Lachnospiraceae|family; Anaerotignum|genus,NA,7,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001562195.1,233316,SAMN04372247,PRJNA224116,Alteromonas stellipolaris,Alteromonas stellipolaris,Alteromonas (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Alteromonadales|order; Alteromonadaceae|family; Alteromonas|genus,NA,5,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001564455.1,1702221,SAMN03568900,PRJNA224116,Faecalibaculum rodentium,Faecalibaculum rodentium,Faecalibaculum (genus),NA,NA,Bacteria|domain; Bacillota|phylum; Erysipelotrichia|class; Erysipelotrichales|order; Erysipelotrichaceae|family; Faecalibaculum|genus,NA,14,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001577305.1,37927,SAMN04508113,PRJNA224116,Sinomonas atrocyanea,Sinomonas atrocyanea,Sinomonas (genus),NA,NA,Bacteria|domain; Actinomycetota|phylum; Actinobacteria|class; Micrococcales|order; Micrococcaceae|family; Sinomonas|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001579945.1,465721,SAMN03776156,PRJNA224116,Steroidobacter denitrificans,Steroidobacter denitrificans,Steroidobacter (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Nevskiales|order; Steroidobacteraceae|family; Steroidobacter|genus,NA,1,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001584145.1,158899,SAMN04195674,PRJNA224116,Collimonas fungivorans,Collimonas fungivorans,Collimonas (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Betaproteobacteria|class; Burkholderiales|order; Oxalobacteraceae|family; Collimonas|genus,NA,3,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001584205.1,279058,SAMN04195676,PRJNA224116,Collimonas arenae,Collimonas arenae,Collimonas (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Betaproteobacteria|class; Burkholderiales|order; Oxalobacteraceae|family; Collimonas|genus,NA,3,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001584225.1,279113,SAMN04195678,PRJNA224116,Collimonas pratensis,Collimonas pratensis,Collimonas (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Betaproteobacteria|class; Burkholderiales|order; Oxalobacteraceae|family; Collimonas|genus,NA,3,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001584725.1,243899,SAMN04506047,PRJNA224116,endosymbiont 'TC1' of Trimyema compressum,endosymbiont 'TC1' of Trimyema compressum,Eubacteriales (order),NA,NA,Bacteria|domain; Bacillota|phylum; Clostridia|class; Eubacteriales|order,NA,2,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001586155.1,53408,SAMN04432139,PRJNA224116,Pseudomonas citronellolis,Pseudomonas citronellolis,Pseudomonas (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Pseudomonadales|order; Pseudomonadaceae|family; Pseudomonas|genus,NA,5,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001586235.1,146827,SAMN04435330,PRJNA224116,Corynebacterium simulans,Corynebacterium simulans,Corynebacterium (genus),NA,NA,Bacteria|domain; Actinomycetota|phylum; Actinobacteria|class; Mycobacteriales|order; Corynebacteriaceae|family; Corynebacterium|genus,NA,4,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001586255.1,1470434,SAMN04361929,PRJNA224116,Zhongshania aliphaticivorans,Zhongshania aliphaticivorans,Zhongshania (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Cellvibrionales|order; Spongiibacteraceae|family; Zhongshania|genus,NA,3,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001587155.1,305,SAMN04123299,PRJNA224116,Ralstonia solanacearum,Ralstonia solanacearum,Ralstonia (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Betaproteobacteria|class; Burkholderiales|order; Burkholderiaceae|family; Ralstonia|genus,NA,3,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001590685.1,1476,SAMN04515682,PRJNA224116,Sporosarcina psychrophila,Sporosarcina psychrophila,Sporosarcina (genus),NA,NA,Bacteria|domain; Bacillota|phylum; Bacilli|class; Caryophanales|order; Caryophanaceae|family; Sporosarcina|genus,NA,10,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001593605.1,1727163,SAMN04111281,PRJNA224116,Algoriphagus sanaruensis,Algoriphagus sanaruensis,Algoriphagus (genus),NA,NA,Bacteria|domain; Bacteroidota|phylum; Cytophagia|class; Cytophagales|order; Cyclobacteriaceae|family; Algoriphagus|genus,NA,3,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001594225.2,1785145,SAMN04435621,PRJNA224116,Pseudomonas glycinae,Pseudomonas glycinae,Pseudomonas (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Pseudomonadales|order; Pseudomonadaceae|family; Pseudomonas|genus,NA,5,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001597285.1,43263,SAMN04539664,PRJNA224116,Aquipseudomonas alcaligenes,Aquipseudomonas alcaligenes,Pseudomonas (genus),NA,NA,Bacteria|domain; Pseudomonadota|phylum; Gammaproteobacteria|class; Pseudomonadales|order; Pseudomonadaceae|family; Pseudomonas|genus,NA,3,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001598035.1,1814128,SAMN04562598,PRJNA224116,Streptococcus halotolerans,Streptococcus halotolerans,Streptococcus (genus),NA,NA,Bacteria|domain; Bacillota|phylum; Bacilli|class; Lactobacillales|order; Streptococcaceae|family; Streptococcus|genus,NA,6,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001602095.1,1591088,SAMN04578135,PRJNA224116,Helicobacter himalayensis,Helicobacter himalayensis,Helicobacter (genus),NA,NA,Bacteria|domain; Campylobacterota|phylum; Campylobacteria|class; Campylobacterales|order; Helicobacteraceae|family; Helicobacter|genus,NA,2,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
GCF_001605725.1,83262,SAMN03733495,PRJNA224116,Mycobacteroides immunogenum,Mycobacteroides immunogenum,Mycobacterium (genus),NA,NA,Bacteria|domain; Actinomycetota|phylum; Actinobacteria|class; Mycobacteriales|order; Mycobacteriaceae|family; Mycobacterium|genus,NA,2,NA,NA,NA,Machine processing of NCBI genome assembly data.,NA,NA,"""5.10"""
